City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Honiara,SB,2022-04-09 23:12:41,-9.4333,159.95,84.11,69,75,5.77
594,Dumai,ID,2022-04-09 23:12:41,1.6833,101.45,73.76,98,89,1.92
595,Xining,CN,2022-04-09 23:09:22,36.6167,101.7667,46.13,20,27,2.57
596,Puerto El Triunfo,SV,2022-04-09 23:12:42,13.2833,-88.55,99.46,57,87,5.32
597,Bambanglipuro,ID,2022-04-09 23:12:42,-7.95,110.2833,75.65,86,97,2.91
598,Dalbandin,PK,2022-04-09 23:12:42,28.8947,64.4101,77.34,8,1,4.65
599,Gorlice,PL,2022-04-09 23:12:42,49.6556,21.1604,35.4,92,89,4.47
600,Kuchurhan,UA,2022-04-09 23:10:17,47.163,29.7894,55.63,74,94,11.5
601,Chumphon,TH,2022-04-09 23:12:43,10.3333,98.8333,70.16,93,65,0.78
602,Quilmana,PE,2022-04-09 23:12:43,-12.95,-76.3833,69.82,84,85,4.36
603,Linden,GY,2022-04-09 23:12:43,6.0,-58.3,73.87,96,96,3.27
604,Sao Borja,BR,2022-04-09 23:12:44,-28.6606,-56.0044,68.95,85,0,6.85
605,Umea,SE,2022-04-09 23:12:44,63.8284,20.2597,28.33,93,75,4.61
606,Monduli,TZ,2022-04-09 23:13:44,-3.3,36.45,60.98,78,54,5.73
607,Iskateley,RU,2022-04-09 23:13:45,67.6803,53.1512,34.84,100,100,14.67
608,Melfort,CA,2022-04-09 23:13:45,52.8667,-104.6177,42.44,66,90,13.24
609,Saint-Joseph,RE,2022-04-09 23:13:45,-21.3667,55.6167,75.58,83,26,12.06
610,Bar Harbor,US,2022-04-09 23:10:18,44.3876,-68.2039,46.27,89,100,5.01
611,Suhbaatar,MN,2022-04-09 23:13:46,50.2314,106.2078,32.5,76,81,2.8
612,Mitsamiouli,KM,2022-04-09 23:13:46,-11.3847,43.2844,82.54,75,66,5.3
613,Omsukchan,RU,2022-04-09 23:13:46,62.5333,155.8,4.78,85,100,5.08
614,Burgthann,DE,2022-04-09 23:13:47,49.352,11.3115,35.92,96,91,5.3
615,Avera,US,2022-04-09 23:13:47,33.194,-82.5271,55.38,44,90,13.13
616,Wajid,SO,2022-04-09 23:13:47,3.8093,43.2471,76.19,72,27,16.84
617,Thio,NC,2022-04-09 23:13:47,-21.6167,166.2167,78.76,74,36,6.04
618,Kuusankoski,FI,2022-04-09 23:13:48,60.907,26.6244,32.52,96,0,11.5
619,Sorland,NO,2022-04-09 23:11:33,67.667,12.6934,39.87,82,100,15.66
620,Bria,CF,2022-04-09 23:13:48,6.5423,21.9863,74.68,73,87,6.33
621,Pak Chong,TH,2022-04-09 23:13:48,14.708,101.4161,74.8,51,76,2.84
622,Southbridge,US,2022-04-09 23:13:49,42.0751,-72.0334,49.93,80,47,1.99
623,Rincon,US,2022-04-09 23:13:49,32.296,-81.2354,53.85,40,20,10.36
624,Pitimbu,BR,2022-04-09 23:13:49,-7.4706,-34.8086,79.39,82,97,11.1
625,Bad Oldesloe,DE,2022-04-09 23:13:50,53.8117,10.3742,39.2,91,14,13.6
626,Thies,SN,2022-04-09 23:13:50,14.8342,-17.1061,74.05,56,0,21.85
627,Unai,BR,2022-04-09 23:13:50,-16.3575,-46.9061,78.48,57,28,1.79
628,Vitim,RU,2022-04-09 23:13:51,59.4511,112.5578,14.34,92,81,3.27
629,Yurgamysh,RU,2022-04-09 23:13:51,55.3714,64.4656,35.73,86,84,7.34
630,Resistencia,AR,2022-04-09 23:13:51,-27.4606,-58.9839,76.1,99,30,4.85
631,Gazli,UZ,2022-04-09 23:13:51,40.1333,63.45,73.96,25,96,8.99
632,Kachiry,KZ,2022-04-09 23:13:52,53.0675,76.1036,32.7,70,11,1.86
633,Port Lincoln,AU,2022-04-09 23:13:52,-34.7333,135.8667,69.76,42,92,7.56
634,Williams Lake,CA,2022-04-09 23:13:52,52.1415,-122.1445,45.05,30,100,4.0
635,Vikulovo,RU,2022-04-09 23:13:53,56.8167,70.6107,26.29,91,23,4.21
636,Bloemfontein,ZA,2022-04-09 23:12:44,-29.1211,26.214,53.56,88,100,11.72
637,Semirom,IR,2022-04-09 23:13:53,31.4167,51.5667,48.61,43,0,6.38
638,Agua Fria,HN,2022-04-09 23:13:53,13.4689,-87.5511,94.82,34,71,6.91
639,Dumas,US,2022-04-09 23:13:54,35.8656,-101.9732,84.61,4,0,19.57
640,Iracoubo,GF,2022-04-09 23:13:54,5.4802,-53.2011,77.54,88,63,13.06
641,Monywa,MM,2022-04-09 23:13:54,22.1167,95.1333,81.77,43,37,9.01
642,Rio De Janeiro,BR,2022-04-09 23:13:54,-22.9028,-43.2075,78.8,82,40,14.97
643,Jerantut,MY,2022-04-09 23:13:55,3.936,102.3626,72.27,99,97,1.16
644,Kochinda,IN,2022-04-09 23:13:55,21.7333,84.35,74.98,49,51,4.25
645,Iranshahr,IR,2022-04-09 23:13:55,27.2025,60.6848,77.4,16,8,4.52
646,Omura,JP,2022-04-09 23:13:55,32.9214,129.9539,62.82,68,42,2.26
647,Narok,KE,2022-04-09 23:13:56,-1.0783,35.8601,58.57,81,66,7.23
648,Turukhansk,RU,2022-04-09 23:14:56,65.8167,87.9833,-15.56,100,89,2.44
649,Viljoenskroon,ZA,2022-04-09 23:14:56,-27.2084,26.9485,54.73,87,100,10.42
650,Nemuro,JP,2022-04-09 23:14:57,43.3236,145.575,40.23,85,6,13.0
651,Wellington,NZ,2022-04-09 23:14:57,-41.2866,174.7756,65.55,78,75,14.97
652,Benguela,AO,2022-04-09 23:14:57,-12.5763,13.4055,74.89,89,20,1.54
653,Narva,EE,2022-04-09 23:14:58,59.3772,28.1903,29.8,87,27,6.82
654,Kichera,RU,2022-04-09 23:14:58,55.9375,110.0997,24.55,86,100,3.78
655,Barcelos,PT,2022-04-09 23:14:58,41.5388,-8.6151,57.34,96,38,4.52
656,Koulikoro,ML,2022-04-09 23:14:58,14.0,-7.75,86.9,10,8,9.06
657,Kandalaksha,RU,2022-04-09 23:14:59,67.162,32.4123,27.03,96,90,5.59
658,Kralendijk,BQ,2022-04-09 23:11:53,12.15,-68.2667,78.78,78,20,18.41
659,Medina,SA,2022-04-09 23:11:35,24.4686,39.6142,86.43,8,0,8.05
660,Macia,MZ,2022-04-09 23:14:59,-25.0269,33.0989,68.29,84,100,7.47
661,Lagunas,PE,2022-04-09 23:14:59,-5.2269,-75.6753,75.09,99,100,1.19
662,Belyy Yar,RU,2022-04-09 23:15:00,53.6039,91.3903,31.86,84,75,4.47
663,Magadan,RU,2022-04-09 23:15:00,59.5667,150.8,20.53,87,80,4.0
664,Mangit,UZ,2022-04-09 23:15:00,40.5971,70.9607,67.08,59,96,6.31
665,Miahuatlan,MX,2022-04-09 23:15:01,18.5667,-97.4333,70.77,28,31,10.87
666,Pedro Carbo,EC,2022-04-09 23:15:01,-1.8333,-80.2333,75.72,91,100,2.91
667,Edmundston,CA,2022-04-09 23:11:03,47.3737,-68.3251,47.53,49,100,5.75
668,Lublin,PL,2022-04-09 23:15:01,51.0,23.0,35.19,80,90,7.61
669,Berlevag,NO,2022-04-09 23:15:02,70.8578,29.0864,35.4,85,100,20.92
670,Makakilo City,US,2022-04-09 23:15:02,21.3469,-158.0858,82.72,52,75,18.41
671,Ambulu,ID,2022-04-09 23:15:03,-8.345,113.6058,74.77,92,59,2.89
672,Agua De Dios,CO,2022-04-09 23:15:03,4.3765,-74.67,81.1,76,59,0.89
673,Lithgow,AU,2022-04-09 23:15:03,-33.4833,150.15,57.47,78,88,3.38
674,Aswan,EG,2022-04-09 23:15:04,24.0934,32.907,87.1,12,0,11.5
675,Shingu,JP,2022-04-09 23:15:04,33.7333,135.9833,65.03,52,0,1.05
676,Sergeyevka,KZ,2022-04-09 23:15:04,53.88,67.4158,37.85,71,67,7.83
677,Zhangjiakou,CN,2022-04-09 23:15:05,40.81,114.8794,57.88,51,40,0.72
678,Udobnaya,RU,2022-04-09 23:15:05,44.1932,41.5529,47.14,90,18,3.74
679,Khash,IR,2022-04-09 23:15:06,28.2211,61.2158,68.47,14,67,2.35
680,Nadym,RU,2022-04-09 23:15:06,65.5333,72.5167,8.26,92,100,7.9
681,Malibu,US,2022-04-09 23:13:37,34.005,-118.8101,90.52,56,6,1.99
682,Lomonosov,RU,2022-04-09 23:15:06,59.9061,29.7725,36.9,96,70,6.46
683,Launceston,AU,2022-04-09 23:15:07,-41.45,147.1667,67.64,83,82,12.66
684,Casper,US,2022-04-09 23:15:07,42.8666,-106.3131,41.72,61,100,16.11
685,Escanaba,US,2022-04-09 23:15:07,45.7453,-87.0646,39.16,72,0,9.22
686,Karasjok,NO,2022-04-09 23:15:08,69.4719,25.5112,30.74,96,100,21.65
687,Lashio,MM,2022-04-09 23:15:08,22.9333,97.75,62.89,66,2,1.39
688,Port-Cartier,CA,2022-04-09 23:15:08,50.0334,-66.8654,33.75,99,100,2.24
689,Matagami,CA,2022-04-09 23:15:09,49.7502,-77.6328,32.11,80,100,9.22
690,Wenling,CN,2022-04-09 23:15:09,28.3669,121.36,61.56,90,1,3.09
691,Mahajanga,MG,2022-04-09 23:15:09,-15.7167,46.3167,77.49,77,56,11.03
692,Shiozawa,JP,2022-04-09 23:15:10,37.0333,138.85,66.2,50,0,1.16
693,Constantine,DZ,2022-04-09 23:15:10,36.365,6.6147,51.21,87,0,6.91
694,Gerede,TR,2022-04-09 23:15:10,40.8008,32.1969,46.83,57,62,5.1
695,Brownsville,US,2022-04-09 23:12:42,25.9018,-97.4975,81.09,39,0,23.02
696,Salinopolis,BR,2022-04-09 23:16:11,-0.6136,-47.3561,75.22,94,100,3.22
697,Chegdomyn,RU,2022-04-09 23:16:11,51.1167,133.0167,31.53,92,100,0.92
698,Paamiut,GL,2022-04-09 23:16:11,61.994,-49.6678,24.67,77,30,8.75
699,Rocha,UY,2022-04-09 23:16:12,-34.4833,-54.3333,66.7,80,96,6.91
700,Whitianga,NZ,2022-04-09 23:16:12,-36.8333,175.7,67.5,59,59,3.6
701,Birnin Kebbi,NG,2022-04-09 23:16:13,12.4539,4.1975,92.17,22,99,2.17
702,Waipawa,NZ,2022-04-09 23:16:13,-41.4122,175.5153,60.93,65,26,3.15
703,Chima,IN,2022-04-09 23:16:13,30.6854,76.0863,77.38,15,0,5.26
704,Marzuq,YE,2022-04-09 23:16:14,14.4,46.4667,66.51,37,0,4.63
705,Lloydminster,CA,2022-04-09 23:14:06,53.2835,-110.0016,41.14,61,95,22.88
706,Lomovka,RU,2022-04-09 23:16:14,53.9194,58.3672,39.87,93,100,9.62
707,Kaeo,NZ,2022-04-09 23:16:15,-35.1,173.7833,66.33,86,78,8.25
708,Homa Bay,KE,2022-04-09 23:16:15,-0.5273,34.4571,68.97,71,81,3.78
709,Voyskovitsy,RU,2022-04-09 23:16:15,59.5287,29.964,32.94,99,88,5.37
710,Sanming,CN,2022-04-09 23:16:16,26.2486,117.6186,62.82,74,0,1.16
711,Comacchio,IT,2022-04-09 23:16:16,44.6975,12.1858,45.0,68,100,12.59
712,Kulhudhuffushi,MV,2022-04-09 23:16:16,6.6221,73.07,84.2,70,88,8.61
713,Camapua,BR,2022-04-09 23:16:17,-19.5314,-54.0439,78.15,66,50,2.75
714,Walvis Bay,NA,2022-04-09 23:16:17,-22.9575,14.5053,52.75,100,0,1.14
715,Reichenbach,DE,2022-04-09 23:16:18,48.7101,9.4643,38.71,86,0,4.61
716,Ossora,RU,2022-04-09 23:16:18,59.2353,163.0719,24.51,73,59,3.36
717,Sibu,MY,2022-04-09 23:16:18,2.3,111.8167,73.71,94,40,3.44
718,Bulungu,CD,2022-04-09 23:16:19,-4.55,18.6,70.5,95,91,2.01
719,Smithers,CA,2022-04-09 23:16:19,54.7804,-127.1743,41.32,36,75,11.5
